age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
20,3,9,4,0,3,4,0,0,0,40,38,0
49,5,10,2,4,0,4,1,0,0,60,38,0
23,3,7,4,9,1,2,1,0,0,40,38,0
23,3,10,4,0,1,4,0,0,1721,40,38,0
38,3,9,4,13,4,4,1,0,0,40,38,0
53,3,11,2,12,0,4,1,0,0,40,38,1
84,3,3,2,9,0,4,1,0,0,20,38,0
30,3,10,4,7,3,2,0,0,0,40,38,0
37,3,11,2,12,0,4,1,0,0,43,38,0
41,3,9,2,0,3,4,1,0,0,40,38,0
48,3,11,2,7,0,1,1,0,0,56,29,1
22,6,10,4,13,3,4,1,0,0,25,38,0
40,3,11,2,2,0,4,1,0,0,40,38,1
54,1,14,4,9,1,4,0,0,0,32,38,1
55,1,9,0,0,1,4,0,0,0,40,38,0
22,3,12,2,9,5,4,0,0,0,40,38,0
25,3,12,4,12,3,4,0,0,0,40,38,0
35,3,10,2,12,0,4,1,2829,0,55,30,0
34,3,10,2,7,0,4,1,0,0,50,38,0
48,3,7,2,6,0,4,1,0,0,40,38,0
27,3,10,4,11,1,4,1,0,0,44,38,0
43,3,14,2,3,0,4,1,0,0,35,38,1
36,3,13,6,9,4,4,0,0,0,44,38,0
45,3,10,0,0,1,4,0,0,0,40,38,0
22,3,9,4,7,4,4,0,0,0,40,38,0
45,3,9,0,12,1,4,0,0,0,50,38,1
46,4,13,2,11,0,4,1,99999,0,72,38,1
34,3,10,2,9,0,4,1,5178,0,40,38,1
23,3,10,4,0,1,4,1,0,0,20,38,0
32,5,9,4,7,4,4,1,0,0,60,38,0
33,3,14,2,9,0,4,1,0,0,50,38,0
37,3,15,2,3,0,4,1,0,0,40,38,0
19,3,10,4,11,3,4,1,0,0,20,38,0
31,3,9,2,6,0,4,1,0,0,40,38,0
78,3,14,6,9,1,4,0,0,0,15,38,0
67,3,13,2,9,0,4,1,0,0,40,38,1
27,3,11,2,12,0,4,1,0,0,40,38,0
20,3,6,4,5,3,4,1,0,0,40,38,0
38,3,9,5,11,4,4,0,0,0,10,38,0
49,3,9,6,6,4,2,0,0,0,40,38,0
33,3,9,2,13,0,4,1,0,0,60,38,0
51,3,14,2,3,0,4,1,0,0,50,38,1
44,5,9,2,3,0,4,1,0,0,84,38,0
72,3,4,6,7,1,4,0,0,0,99,38,0
29,0,9,2,12,0,4,1,0,0,40,38,1
38,3,11,2,2,0,4,1,4386,0,40,38,1
31,3,7,0,4,1,4,1,0,0,50,38,0
35,3,14,4,9,1,1,0,0,0,40,35,1
35,3,12,4,10,1,4,1,0,0,40,38,0
38,5,6,2,11,0,4,1,0,1887,40,38,1
51,6,14,4,9,1,4,1,0,0,40,38,1
35,3,10,4,9,4,2,0,0,0,40,38,0
36,3,13,2,12,0,4,1,3103,0,42,38,1
32,3,10,2,12,5,4,0,0,0,32,38,1
28,4,9,4,3,1,4,1,0,0,65,38,1
47,3,6,2,11,0,4,1,0,2179,52,38,0
29,3,7,2,5,5,1,0,2829,0,14,29,0
60,6,12,2,9,0,4,1,0,0,20,25,0
44,5,3,2,2,0,4,1,0,0,40,38,0
22,3,6,4,6,4,4,1,0,0,40,38,0
62,3,10,2,2,0,4,1,0,0,45,38,0
32,3,10,2,3,0,4,1,0,0,50,10,0
45,0,10,2,0,0,2,1,0,0,20,38,0
29,5,9,2,13,0,4,1,5178,0,40,38,1
42,3,9,2,2,0,4,1,0,0,40,38,0
49,3,9,0,0,4,4,0,0,0,16,38,0
31,0,13,4,3,1,2,0,0,0,40,38,0
27,3,9,2,2,0,4,1,0,0,40,38,0
23,3,7,2,13,0,4,1,4508,0,25,38,0
33,3,13,2,3,0,4,1,0,0,40,38,0
21,3,5,4,7,3,4,0,0,0,50,25,0
45,3,9,0,6,4,4,1,0,0,40,38,0
59,1,6,2,2,0,4,1,0,0,40,38,0
24,3,9,2,9,5,4,0,0,0,40,25,0
43,3,9,0,7,3,1,0,0,0,40,34,0
34,6,16,2,9,5,4,0,0,0,50,38,1
17,3,6,4,7,3,0,0,1055,0,20,38,0
27,3,4,2,2,0,4,1,0,0,40,38,0
42,5,13,0,3,1,3,1,0,0,30,19,0
48,3,5,2,6,2,1,0,0,0,45,2,0
50,3,10,2,10,0,2,1,0,0,70,38,1
19,3,10,4,7,2,4,0,0,0,40,38,0
53,3,9,6,2,4,2,0,0,0,40,38,0
55,3,13,6,6,4,4,0,0,0,40,38,0
58,3,9,4,0,1,4,0,0,0,40,38,0
46,5,9,5,2,4,4,1,0,0,40,38,0
44,3,15,2,9,0,4,1,0,0,50,38,1
25,3,9,4,0,3,4,0,0,0,40,38,0
19,3,7,4,7,3,4,0,0,0,40,38,0
32,3,10,2,3,0,4,1,3464,0,40,38,0
38,3,9,2,2,0,4,1,0,0,45,38,0
49,3,14,2,3,0,4,1,0,0,45,38,1
60,5,9,2,11,0,4,1,0,0,50,38,0
24,3,10,4,7,3,4,0,0,0,40,25,0
30,3,13,4,9,1,4,1,0,0,50,38,0
50,3,9,2,2,0,4,1,0,0,40,38,0
28,3,11,2,9,3,4,0,0,0,40,38,0
42,1,10,2,10,0,4,1,0,0,40,38,1
55,3,11,2,2,0,4,1,0,0,50,17,1
52,4,15,2,9,0,4,1,99999,0,35,38,1
36,3,9,2,6,0,4,1,7298,0,40,38,1
23,3,10,2,7,0,4,1,0,0,40,38,0
21,3,10,4,7,1,4,0,0,0,40,38,0
42,3,7,2,7,5,4,0,0,0,40,38,0
61,3,5,4,6,4,2,0,0,0,40,38,0
37,5,9,2,9,0,4,1,3137,0,30,38,0
51,3,11,4,3,1,4,0,0,0,43,38,0
35,3,3,2,5,0,4,1,0,0,40,25,0
26,3,13,4,7,1,4,0,0,0,40,38,0
45,3,9,2,2,0,4,1,0,0,40,38,0
19,3,8,4,7,2,4,0,0,0,30,38,0
47,6,14,2,9,0,4,1,0,0,38,38,1
59,3,5,0,9,1,4,0,0,0,12,38,0
20,3,10,2,11,2,4,0,0,0,30,38,0
26,3,12,2,9,5,4,0,0,0,75,38,0
59,3,9,2,2,0,4,1,0,0,40,38,0
21,3,9,4,5,3,4,1,0,0,40,38,0
31,3,9,2,5,0,4,1,0,0,55,38,0
36,3,9,2,2,0,4,1,0,0,41,38,0
40,1,10,2,3,0,4,1,0,0,42,38,1
26,3,13,4,0,1,4,0,0,0,40,38,0
21,3,10,4,7,3,4,0,0,0,35,38,0
42,3,12,2,11,0,4,1,0,0,40,38,0
60,3,15,2,9,0,4,1,0,0,70,10,1
64,3,10,2,7,0,4,1,0,0,40,38,0
29,3,10,4,2,3,4,1,0,0,40,38,0
35,5,9,2,2,0,4,1,0,0,60,38,1
40,5,9,0,3,1,2,1,0,0,50,38,0
52,1,9,0,0,4,2,0,0,0,40,38,0
39,6,10,2,10,0,4,1,0,0,40,38,0
32,3,9,2,6,0,4,1,0,0,40,38,0
45,3,13,2,0,0,4,1,0,0,15,38,0
23,3,9,4,5,3,2,1,0,0,40,38,0
65,3,4,2,2,0,4,1,0,0,40,38,0
37,3,10,2,0,0,4,1,0,0,40,38,0
41,3,13,2,9,0,4,1,0,0,40,38,1
40,4,13,2,3,0,4,1,0,0,50,38,1
30,3,9,2,13,0,4,1,0,2057,40,38,0
50,3,11,2,13,0,4,1,0,0,45,38,0
37,6,10,5,0,1,4,1,0,0,40,38,0
41,3,14,0,3,4,4,0,0,0,40,38,0
35,3,9,0,2,4,4,0,0,0,48,38,0
53,3,10,6,11,4,4,0,0,0,30,38,0
41,3,10,4,9,1,4,0,0,0,45,38,0
20,3,9,4,7,1,4,1,0,2001,40,38,0
46,3,9,4,5,2,4,1,0,0,5,38,0
41,3,9,2,5,0,4,1,0,0,40,38,0
46,3,12,0,11,4,4,0,0,0,38,38,0
34,3,12,2,2,0,4,1,0,0,65,38,0
27,3,13,4,12,3,4,0,0,0,40,38,0
36,4,10,2,3,0,4,1,0,0,60,40,1
31,3,13,2,9,0,4,1,0,0,40,38,1
70,3,13,6,9,4,4,0,0,0,20,32,0
38,3,9,2,2,0,4,1,0,0,40,38,0
46,1,14,2,9,5,4,0,0,0,45,38,1
43,3,14,2,3,0,1,1,0,0,40,18,1
26,3,9,4,10,1,2,0,0,0,32,38,0
33,3,11,5,2,1,4,1,0,2444,42,38,1
44,3,13,0,9,4,2,1,0,0,40,38,0
32,5,16,2,3,0,4,1,0,0,40,38,0
30,3,13,2,2,0,4,1,0,0,40,38,0
28,3,13,4,2,3,2,1,0,0,40,38,0
74,4,9,2,3,0,4,1,0,0,30,38,1
41,3,13,4,9,1,4,0,0,1876,40,38,0
31,3,13,4,3,1,4,0,0,1564,60,38,1
45,3,10,2,3,0,4,1,0,0,40,38,0
47,3,12,4,0,1,4,0,0,0,40,38,0
21,3,10,4,9,3,4,1,0,0,40,38,0
41,3,13,0,11,1,4,1,0,1980,56,38,0
48,3,9,0,6,2,3,0,0,0,38,6,0
45,3,9,2,7,0,4,1,0,0,40,38,0
37,4,11,2,11,0,4,1,0,0,40,38,1
41,3,9,2,13,5,4,0,0,0,40,38,0
48,1,13,2,3,0,4,1,0,0,60,25,1
54,3,13,2,7,0,4,1,0,0,40,38,0
36,1,9,2,9,0,4,1,15024,0,40,38,1
48,3,13,3,3,1,4,0,0,0,50,38,1
48,6,16,2,9,0,4,1,0,0,65,38,1
32,3,9,4,11,3,2,0,0,1669,45,38,0
38,3,15,4,9,1,4,1,0,0,50,38,0
43,6,9,2,2,0,4,1,0,0,40,38,0
39,0,9,2,0,0,4,1,0,0,50,38,0
42,6,7,2,4,0,4,1,0,0,40,38,0
57,3,7,2,2,0,4,1,0,0,40,38,0
52,3,9,4,11,1,4,0,0,0,36,38,0
26,3,3,4,13,1,4,1,0,0,40,3,0
35,3,9,0,13,1,4,1,0,0,40,38,0
42,3,13,2,3,0,4,1,0,1485,60,38,0
31,0,12,2,11,0,1,1,0,0,40,38,0
37,6,10,2,7,0,4,1,0,0,40,38,0
27,3,9,2,7,5,4,0,0,0,40,38,1
28,0,9,4,3,4,4,0,0,0,70,32,0
34,3,10,4,3,1,4,0,0,0,17,38,0
18,6,7,4,7,3,4,1,0,0,8,38,0
31,3,9,2,13,0,4,1,0,0,38,38,0
22,3,13,4,2,1,4,1,13550,0,55,38,1
48,3,9,4,7,4,2,0,0,0,32,13,0
53,1,15,0,9,1,4,0,0,0,50,38,0
28,3,9,2,13,0,4,1,0,0,70,38,0
17,3,5,4,7,4,4,1,0,0,20,38,0
35,3,9,4,9,1,4,0,0,0,4,38,0
50,3,4,2,2,0,4,1,0,0,40,38,0
28,5,10,4,2,3,4,1,0,0,50,3,0
18,3,9,4,5,3,4,1,0,0,30,38,0
63,3,11,6,0,4,4,0,0,0,8,38,0
21,3,9,4,7,1,4,0,0,0,50,38,0
35,3,9,2,0,0,4,1,0,0,40,38,0
23,3,10,5,11,3,4,0,0,0,40,38,0
37,3,9,0,6,1,4,1,0,0,40,38,0
43,3,13,0,3,1,4,0,0,0,40,38,0
31,3,9,4,7,1,4,0,0,0,40,38,0
39,3,11,2,2,0,4,1,0,1628,48,38,0
69,5,10,2,7,5,4,0,0,0,15,38,0
38,3,9,2,7,0,4,1,0,0,40,38,0
59,3,14,2,9,0,4,1,0,0,60,38,0
51,3,10,2,3,0,4,1,0,0,45,38,0
22,3,9,2,3,0,4,1,0,0,48,38,0
28,3,10,2,2,0,4,1,0,0,40,38,0
30,5,11,2,4,0,4,1,0,0,60,38,0
21,3,8,4,4,1,4,1,0,0,40,38,0
49,3,13,0,3,4,4,0,0,0,40,38,1
27,1,13,4,9,1,3,0,0,0,45,38,0
53,3,9,2,0,5,4,0,0,0,40,38,1
20,3,9,4,9,3,4,0,0,0,5,38,0
43,3,10,2,0,0,4,1,0,0,40,38,0
44,3,9,2,2,0,4,1,0,0,40,30,0
30,3,10,0,9,1,4,0,6849,0,40,8,0
30,3,9,2,5,0,4,1,0,0,40,38,0
40,3,8,2,13,0,2,1,0,0,40,22,0
21,3,9,4,4,3,4,1,0,0,65,38,0
32,3,9,4,13,3,4,0,0,0,35,38,0
34,6,9,0,13,4,4,0,0,0,40,38,0
23,3,11,4,7,1,4,0,0,0,40,38,0
26,3,13,4,0,3,4,1,0,0,30,38,0
43,4,10,2,3,0,4,1,0,0,50,38,1
31,6,13,2,9,5,4,0,0,1902,35,38,1
33,1,9,0,10,4,4,1,0,0,40,38,0
42,3,9,2,9,0,4,1,0,0,48,38,0
33,3,8,0,3,1,4,1,0,0,40,38,0
35,3,9,6,7,3,4,0,0,0,40,38,0
31,3,14,2,9,0,4,1,5178,0,40,38,1
79,3,9,2,9,0,4,1,0,0,40,38,0
38,3,4,2,6,5,4,0,0,0,50,1,1
30,3,10,2,9,5,1,0,0,0,5,38,1
26,3,10,4,0,1,4,0,0,0,40,38,0
40,3,13,4,11,1,4,1,0,0,53,38,0
23,3,9,2,6,0,4,1,0,0,50,38,0
46,3,9,0,5,1,4,0,0,0,48,38,0
28,1,9,2,2,0,4,1,0,0,40,38,0
28,3,13,4,11,4,4,1,0,0,50,38,0
26,3,10,2,13,0,4,1,0,0,40,38,0
19,3,8,4,5,3,2,0,0,0,52,38,0
37,6,9,0,0,4,4,0,0,0,35,38,0
32,5,9,4,2,1,4,1,0,0,40,38,0
71,3,9,2,10,0,4,1,0,0,40,38,1
32,3,9,4,6,4,2,0,0,0,40,38,0
56,4,8,2,3,0,4,1,0,1651,40,38,0
22,3,9,4,2,1,4,1,0,0,50,38,0
61,5,9,2,11,0,4,1,0,0,53,38,0
59,3,13,4,2,1,4,1,0,0,50,38,0
50,3,2,5,9,4,2,0,0,0,40,38,0
17,3,7,4,5,3,4,1,0,0,30,38,0
29,3,11,4,12,1,4,1,0,0,40,38,0
47,3,9,3,11,4,4,0,0,0,20,4,0
33,3,9,0,5,3,4,1,0,0,45,38,0
30,3,9,2,6,0,2,1,0,0,40,38,0
25,3,10,4,0,1,4,0,0,0,40,38,0
39,3,9,2,9,0,4,1,0,0,45,38,1
55,3,5,2,2,0,4,1,0,0,55,38,0
63,3,9,3,2,1,4,1,0,0,40,38,0
35,0,16,4,9,1,0,0,0,0,60,38,1
26,3,13,4,0,3,2,0,0,0,32,38,0
53,1,9,0,3,1,4,1,0,0,40,38,0
35,5,10,2,7,0,4,1,0,0,60,38,0
50,1,14,0,9,1,0,0,0,0,50,38,1
49,3,5,2,5,0,4,1,0,0,45,38,0
24,3,9,0,3,1,0,0,0,0,50,38,0
33,3,11,5,0,3,2,0,0,0,50,38,0
26,3,13,2,3,5,4,0,0,0,45,38,1
29,3,9,4,13,2,3,1,0,0,40,5,0
22,3,10,4,0,3,4,1,0,0,25,11,0
22,3,10,4,0,2,4,0,0,0,16,38,0
55,3,9,2,2,0,4,1,3103,0,40,38,1
25,3,11,4,7,4,0,0,0,0,40,38,0
49,5,9,2,4,0,4,1,0,1672,98,38,0
60,3,5,2,4,0,4,1,0,0,45,38,0
50,5,12,2,10,0,4,1,0,0,20,38,0
50,3,2,3,2,4,4,1,0,0,40,38,0
33,1,3,4,7,4,3,0,0,0,40,7,0
31,3,9,0,2,3,4,1,0,1669,50,38,0
44,3,9,2,6,0,4,1,0,0,48,38,0
32,3,10,0,6,4,0,1,0,0,40,38,0
28,3,9,2,13,0,4,1,0,0,55,38,0
48,3,13,2,11,0,4,1,0,0,60,38,0
42,3,9,0,3,1,4,0,0,0,40,8,0
40,3,7,4,7,2,4,1,0,0,40,38,0
67,3,16,2,9,0,4,1,0,0,20,1,1
34,3,9,2,2,2,0,1,0,0,40,38,0
44,3,9,2,11,0,4,1,0,0,60,38,0
29,5,13,4,9,1,2,1,0,0,40,38,0
38,3,9,2,3,0,4,1,0,0,40,38,1
60,5,9,0,11,1,2,1,2597,0,55,38,0
39,3,16,4,9,1,4,1,0,0,45,38,0
48,3,10,0,7,4,4,0,0,0,32,38,0
32,6,13,2,3,5,4,0,0,0,55,38,1
35,5,9,5,13,1,4,1,0,0,70,38,0
60,3,9,0,12,4,4,0,2597,0,40,38,0
36,3,10,2,6,0,4,1,0,0,48,38,0
35,3,14,4,11,1,4,1,0,0,60,38,0
24,6,10,2,7,0,1,1,0,0,24,38,0
40,3,14,2,9,0,4,1,0,0,60,38,0
65,3,11,2,4,0,4,1,6767,0,60,38,0
37,3,16,2,9,0,1,1,0,0,40,38,0
23,3,9,4,7,1,4,1,0,0,40,7,0
36,3,9,4,11,3,4,1,0,0,45,38,0
42,6,14,0,9,1,4,1,0,0,40,38,0
18,3,7,4,11,3,4,1,0,0,15,38,0
23,3,13,4,12,3,4,0,3325,0,40,38,0
50,3,14,2,9,0,4,1,0,0,40,38,1
37,5,10,4,9,1,2,1,0,0,40,38,0
30,3,9,2,0,0,4,1,0,0,40,38,0
20,3,9,4,5,2,4,1,0,0,45,38,0
25,3,13,4,9,1,4,1,0,0,20,38,0
32,3,11,2,11,0,4,1,0,0,50,38,1
39,3,10,4,0,3,4,0,0,0,20,38,0
40,4,13,2,2,0,4,1,0,0,40,38,0
18,3,10,4,9,3,4,1,594,0,10,38,0
33,3,10,2,3,0,4,1,0,0,70,38,1
40,3,9,6,6,4,2,0,0,0,37,38,0
48,3,3,2,13,0,4,1,0,0,40,38,0
17,3,8,4,11,3,4,1,0,0,20,38,0
23,3,10,4,11,1,4,1,0,0,25,38,0
38,1,9,2,0,5,4,0,0,0,35,38,1
20,3,11,4,6,4,4,0,0,0,40,38,0
56,3,9,6,0,1,4,0,0,0,40,38,0
20,3,10,4,5,3,4,1,0,0,12,38,0
34,3,13,4,11,1,4,1,0,0,38,38,0
35,3,13,4,11,1,4,1,0,0,50,38,0
51,3,10,2,2,0,4,1,3103,0,48,38,1
26,3,7,4,6,4,4,1,6497,0,48,38,0
20,3,10,4,5,3,4,0,0,0,20,38,0
79,3,9,2,9,0,4,1,0,0,40,38,1
55,3,13,3,2,4,4,0,0,0,55,20,0
57,3,9,2,13,0,4,1,0,1887,40,38,1
35,3,9,4,6,3,4,1,0,0,40,38,0
55,1,14,2,9,0,4,1,0,0,40,38,1
30,3,11,3,0,1,4,0,0,0,40,38,0
56,5,10,2,7,0,4,1,0,0,45,38,1
20,4,10,4,0,3,4,0,0,0,20,38,0
43,3,10,2,3,0,4,1,0,0,40,38,1
39,3,13,0,0,4,4,1,0,0,40,38,0
40,6,13,0,9,1,4,1,0,0,40,38,0
42,5,16,4,9,1,4,1,0,0,7,38,0
57,6,8,0,7,4,4,0,0,0,40,38,0
50,3,12,2,2,0,4,1,0,0,45,38,0
56,3,13,2,3,0,4,1,0,0,42,38,1
34,4,13,0,11,4,4,0,0,0,40,38,0
71,6,15,2,7,0,4,1,0,0,28,38,0
50,3,9,2,4,0,4,1,0,0,35,38,0
20,3,5,4,11,3,4,0,0,0,40,38,0
56,5,2,5,3,1,4,1,0,0,25,38,0
42,3,14,0,9,1,4,0,2354,0,16,38,0
42,5,9,4,3,1,4,1,0,0,48,38,0
46,3,13,2,0,0,1,1,0,2415,35,29,1
61,1,13,5,9,1,4,1,0,0,30,38,0
26,3,13,4,9,1,4,0,0,0,40,38,0
24,3,10,4,11,3,4,1,0,0,10,11,0
53,3,7,2,6,0,4,1,0,0,48,38,1
43,3,9,2,2,0,3,1,0,0,40,25,0
20,3,9,4,3,1,4,1,0,0,25,38,0
22,3,9,4,7,3,4,1,0,0,40,38,0
21,3,9,4,7,3,4,0,0,0,40,38,0
39,3,13,5,9,4,1,0,0,0,40,29,1
36,0,13,2,0,0,4,1,0,1848,55,38,1
23,3,10,4,11,3,4,1,0,0,40,38,0
29,3,9,5,0,4,4,0,0,0,40,38,0
81,3,4,2,13,0,4,1,0,0,10,38,0
42,3,10,4,12,1,4,1,0,0,33,38,0
67,5,4,2,4,0,4,1,0,0,40,38,0
24,3,9,4,5,3,4,1,0,0,40,38,0
28,3,10,0,0,4,4,0,0,0,40,38,0
43,3,9,0,6,3,4,0,0,0,40,4,0
33,3,9,4,7,4,2,0,0,0,40,38,0
48,3,10,0,11,4,4,1,0,0,45,38,0
27,3,9,4,2,1,4,1,0,0,40,38,0
61,3,7,2,7,0,4,1,0,0,40,38,1
19,3,9,4,5,2,4,1,0,0,40,38,0
49,3,9,2,10,0,4,1,0,0,40,38,0
46,5,14,2,3,0,4,1,0,0,50,38,1
39,3,13,2,3,0,4,1,0,0,45,38,1
45,3,16,2,9,0,1,1,0,0,45,2,1
65,3,9,0,7,1,4,1,0,0,25,38,0
56,3,13,4,3,1,4,0,8614,0,55,38,1
47,5,14,2,3,0,4,1,0,0,45,38,0
28,4,13,2,3,0,4,1,0,0,60,38,1
35,3,13,4,9,1,4,1,0,0,40,38,0
44,1,4,0,5,1,4,1,0,0,40,38,0
32,3,9,4,2,3,4,1,0,0,40,38,0
35,5,10,2,4,0,4,1,0,0,60,38,0
58,3,9,2,11,0,4,1,7688,0,40,38,1
25,3,12,4,2,3,4,1,0,0,40,38,0
28,3,13,4,0,1,4,0,0,0,30,38,0
32,3,9,0,7,4,0,0,0,0,40,38,0
23,3,10,4,6,3,4,1,0,0,40,38,0
30,3,6,0,7,1,0,1,0,0,40,38,0
24,3,10,2,13,0,4,1,0,0,65,38,0
51,3,9,4,7,1,2,0,0,0,38,38,0
50,3,13,2,2,0,4,1,0,0,40,38,0
22,3,10,4,7,1,4,1,3325,0,40,38,0
71,3,5,0,8,1,2,0,0,0,6,38,0
26,5,11,4,7,1,4,0,0,0,35,38,0
43,3,9,2,6,0,2,1,4386,0,40,38,1
31,0,12,2,12,0,4,1,0,0,45,38,0
41,0,13,2,12,0,4,1,0,0,24,38,0
28,3,6,2,2,0,4,1,0,0,36,38,0
41,0,14,2,3,0,4,1,0,0,60,38,1
28,3,10,2,3,3,4,1,7688,0,50,38,1
44,3,10,2,9,0,4,1,0,0,40,38,0
34,6,9,4,5,1,2,1,0,0,40,38,0
38,4,9,2,3,0,4,1,0,0,40,38,1
33,3,13,2,3,0,4,1,0,0,55,38,1
54,3,9,2,9,0,4,1,0,0,40,38,0
47,6,13,2,9,0,4,1,0,0,45,38,1
29,3,9,4,0,1,4,0,0,0,55,38,0
35,5,10,2,11,0,4,1,0,0,50,38,0
36,6,15,2,9,5,4,0,15024,0,50,38,1
28,3,10,4,3,1,4,0,0,0,40,38,0
27,3,9,4,2,3,4,1,0,0,40,38,0
47,3,7,0,7,4,4,0,0,0,15,38,0
32,3,13,2,11,0,2,1,0,0,40,38,1
30,3,10,4,3,1,4,0,0,0,40,8,0
52,3,10,2,3,0,4,1,0,1977,50,38,1
27,0,10,4,0,4,2,0,0,0,40,38,0
39,3,8,0,0,4,4,0,0,0,40,38,0
56,5,12,2,4,5,4,0,0,0,40,38,0
31,3,13,4,9,1,2,0,14084,0,60,38,1
24,6,13,4,6,1,4,1,0,0,35,38,0
18,3,9,4,11,3,4,0,0,0,33,38,0
50,1,9,2,0,5,4,0,7298,0,30,38,1
34,3,9,2,2,0,4,1,0,0,40,38,0
57,3,11,6,9,1,4,0,0,0,40,38,0
53,3,9,4,4,1,4,1,0,0,10,38,0
31,1,13,4,11,3,4,0,0,0,40,38,0
66,3,10,2,10,0,4,1,0,0,40,1,0
39,3,7,0,13,3,4,1,0,0,40,38,0
51,3,9,2,13,0,4,1,0,0,40,38,1
21,3,10,4,2,1,4,1,0,0,40,38,0
45,1,9,2,2,0,4,1,0,0,40,38,1
33,3,10,0,3,4,4,0,0,0,40,38,0
28,3,13,2,3,0,4,1,0,0,40,38,0
69,6,9,2,10,0,4,1,0,0,40,38,0
23,3,9,4,0,1,4,0,0,0,40,38,0
19,3,9,4,7,3,2,0,0,0,40,38,0
21,3,9,4,7,2,4,1,0,0,40,25,0
44,1,9,2,10,0,4,1,0,0,52,38,1
50,3,12,0,11,1,4,0,0,0,40,38,0
34,3,7,0,7,1,4,0,0,0,70,38,0
44,4,10,0,7,4,4,1,0,0,80,38,0
77,3,10,2,9,0,4,1,0,0,6,38,0
26,5,9,4,4,3,4,1,0,0,60,38,0
20,3,7,0,9,1,4,0,0,0,40,38,0
45,3,11,0,3,1,4,1,2174,0,50,38,0
53,3,9,2,2,0,4,1,0,0,52,38,1
49,5,16,4,9,1,4,1,99999,0,70,38,1
26,3,13,4,9,3,4,0,0,0,40,38,0
53,3,13,2,7,0,4,1,0,0,35,38,0
35,3,13,0,11,1,4,1,0,0,40,38,0
50,3,13,0,3,4,4,0,0,0,40,38,0
45,3,13,0,3,4,4,0,0,0,40,38,0
72,0,7,0,0,1,4,0,0,0,8,1,0
76,3,9,6,7,4,4,0,0,0,33,38,0
41,6,13,2,4,0,4,1,0,0,40,38,1
36,3,10,2,2,0,4,1,0,0,50,38,0
22,3,9,2,2,3,4,1,0,0,40,38,0
18,3,9,4,5,3,4,1,0,0,20,38,0
44,6,13,2,0,0,4,1,0,0,46,38,1
24,3,9,2,9,5,4,0,0,0,25,38,0
39,6,14,2,9,5,4,0,5178,0,38,38,1
46,3,11,0,3,4,4,0,0,0,45,38,0
44,6,13,4,0,1,4,0,0,0,38,38,0
32,3,9,5,5,4,1,0,0,0,60,34,0
58,3,9,0,9,4,4,1,0,0,40,38,0
46,3,9,2,2,0,4,1,0,0,40,38,1
34,5,9,2,13,0,4,1,0,0,75,25,1
26,3,9,2,9,1,2,1,0,0,40,38,0
20,3,9,4,11,4,4,1,0,0,40,38,0
40,3,13,0,3,1,4,0,10520,0,40,38,1
71,3,10,2,9,0,4,1,0,0,10,38,0
48,3,9,0,6,1,4,0,0,0,55,38,0
46,5,9,2,4,0,4,1,0,1672,50,38,0
24,3,9,4,11,1,4,1,0,0,30,38,0
29,3,9,2,2,0,2,1,0,0,40,38,0
34,0,10,2,6,0,2,1,0,0,52,38,0
28,3,7,4,9,1,4,1,0,0,30,38,0
41,0,9,2,13,0,4,1,0,0,40,38,1
33,0,11,0,2,4,2,0,0,0,40,38,1
23,3,9,2,0,2,4,0,0,0,35,38,0
20,3,7,2,11,2,4,0,0,0,50,38,0
48,5,9,2,2,0,4,1,0,0,60,8,0
58,3,8,2,13,2,4,1,0,0,40,38,0
27,3,9,4,6,3,4,1,0,0,45,38,0
39,3,11,0,0,4,4,0,0,0,40,38,0
46,3,9,2,12,0,2,1,0,0,40,38,1
32,3,11,2,2,0,4,1,0,0,55,38,1
34,6,13,4,9,3,4,1,0,0,50,38,0
58,3,9,2,4,0,4,1,0,0,40,38,0
59,3,9,6,9,1,4,0,0,0,18,38,0
56,3,13,2,12,0,4,1,0,0,48,38,1
30,3,13,4,11,1,4,1,0,0,60,38,1
27,3,10,4,12,1,4,0,0,0,40,38,0
48,3,14,2,9,0,4,1,0,0,45,38,1
57,4,15,2,9,0,4,1,0,0,36,38,1
24,3,10,4,13,1,2,1,0,0,40,38,0
55,3,12,0,11,4,2,0,0,0,30,38,0
34,3,9,4,2,1,4,1,0,0,40,38,0
50,3,13,2,9,0,4,1,0,0,40,38,0
20,3,10,4,5,3,4,1,0,0,25,38,0
33,3,10,5,7,4,2,0,0,0,25,38,0
21,3,4,4,7,2,4,1,0,0,48,25,0
48,3,10,2,3,0,4,1,0,0,40,38,1
44,3,5,4,7,4,2,0,0,0,40,38,0
37,3,9,0,7,1,2,0,0,0,20,38,0
28,5,9,0,3,1,4,0,0,0,40,38,0
47,3,10,0,3,4,4,0,0,0,40,38,0
45,5,15,4,9,1,4,1,0,0,30,38,1
34,3,9,2,5,0,4,1,0,0,40,38,0
52,3,10,2,3,0,4,1,7688,0,55,38,1
56,3,5,2,11,0,4,1,0,0,40,38,0
66,3,9,2,5,0,4,1,0,0,40,38,0
24,3,13,4,3,1,4,0,0,0,40,38,0
20,3,9,2,0,0,4,1,0,0,60,38,0
38,6,9,2,0,5,2,0,0,0,40,38,0
27,3,9,2,2,0,4,1,0,0,53,38,0
47,3,14,0,12,1,4,1,0,0,40,38,0
